"","venf1.NS","venf1.EW","venf1.ATMP","cdrf1.NS","cdrf1.EW","X42039.NS","X42039.EW","X42003.NS","X42003.EW","Tampa","Peace","Okeechobee","Suwanee","Withlacoochee","Hillsborough","Manatee","Myakka","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg","SSH","Caloosahatchee","Caloosahatchee_TN_mg","Caloosahatchee_TP_mg","State"
"949",0.950706411038247,0.222124183380177,-0.851397896922277,0.885648035925136,0.707900010228613,0.142400395559657,1.15410319665435,0.492954553963065,1.09424062874549,-0.507987893509478,0.392627317279665,0.0731220393536569,1.02533164929557,1.24440769663032,0.131697833156482,-0.188581773654848,0.290086962922661,-0.677131260090543,0.1138535543734,0.253838674004566,0.887562519441933,0.038255523319859,0.726088710502816,-0.550228669259558,0.262090407896797,-0.143626061911516,0.721171154141264,-0.449614847466939,0.399565919906077,-0.409098053940106,0.557136689894141,0.429258068487352,0.450966266997703,0
"279",-1.88580443033231,-1.2289851407952,0.551683670581215,-1.48501619357894,-1.0596143297872,-1.09979690614283,0.0162731348013126,-3.42589675599546e-17,1.44872790519694e-16,0.282073404530758,0.0392084878881419,0.430027909421026,1.09934468448232,0.815630424285198,0.740247642532276,0.139592963950222,0.695023924180413,0.160973452807236,0.624932155971349,-0.0241085689127385,0.743170932389658,0.501045863328642,0.966252102898547,0.288897595432483,0.667763416381018,-0.167589317916423,1.10818514396933,0.770728796057119,0.79148127671546,-0.868470553169618,0.407548249735544,0.395134629301101,0.466687781820071,0
"827",-0.0326808377914102,1.07627267906692,0.0943540927802246,1.05656709257615,1.12013507722669,0.439811090179144,1.81224997684284,-0.680995240165882,1.40677485929041,-0.445559866566488,-0.301221373748107,-0.518370288329275,0.126320786844664,-0.61172693855884,-0.108797499917347,-0.671140016469419,-0.0763176725989831,-0.714572794217001,-0.078085052585329,-0.0892142034781029,-1.92606035699396,-0.610139479711111,0.0411305058089591,-0.505189398946028,-0.0487006408843762,-0.400552155234862,-0.150334764676877,-0.676295149539605,-0.239586976875754,0.85811469770674,0.197135681861077,0.203704481246063,0.262444575321964,1
"326",-9.40662342921816e-16,4.55967110122239e-16,-2.49658404748151e-15,0.439140641011057,1.22343348974057,0.215282246041259,0.891447751950336,0.366414518520329,1.12256435494957,-0.964430579465775,-0.018097193647226,0.430027909421026,0.219912649365194,0.130774674280818,0.072567601002227,0.0299668211203995,0.0889367201080284,-1.08118918675306,-0.30836553927567,-0.144919824680997,0.11149923879481,-0.497910746843384,0.527631568041228,-1.11569019821645,0.156018444722226,-0.00294964089374267,0.502324388713966,-0.636746913463921,0.5565704106218,-0.825620992198964,0.241618598097332,0.205780005455326,0.189549905337673,0
"578",0.55185628571427,0.141954273115894,-1.98328860197977,-0.886179234751639,0.340107497196129,-1.50400004433382,-0.919750509905668,-0.28120910708963,0.00941098475600836,-0.64190374701166,-1.11731059102654,-0.357465848047542,-0.59677544551468,0.321457917074107,-1.21619918042674,-1.1737157130876,-1.90585344868411,-0.622746398882142,-2.01366669537329,-1.10493205046136,0.651276861320386,-0.838512708751223,-1.46875304525235,-0.348002462510277,-1.76958744794722,-1.67755243299385,0.515858615535891,-1.58034235621323,-1.39528466589854,-0.1204936579907,0.150573475053605,0.19681619437757,0.147511360416909,0
"848",0.218918970796164,1.21872210649551,-0.870081483332438,-1.55659925849902,-0.728171778664539,-0.500232586353048,1.13252438146683,-0.990602456560384,1.16337250120106,0.789925850451076,-0.259981177121507,-0.587276474773158,0.318678610415226,1.57497228359578,0.418886130527917,0.339386535081263,-0.0253272639970702,0.434250493968857,-0.102170777784759,-0.249300097614715,1.3090468902316,-0.156673031038993,0.247662382880116,0.571770393234706,-0.0877627013538156,-0.5920051097263,0.697251996983807,-0.394185427804252,0.0451215805262491,-1.12871862200609,0.342178906989379,0.367903866912356,0.184533314216188,0
"948",1.42519443546743,-1.3387976292133,-1.37425945690819,0.824838394173563,-0.975821566689826,1.48780656250697,-0.0197609993343063,1.65428031143656,-0.91755376696189,-0.121806932673949,0.730115706953826,0.336105739313809,1.21710204147017,1.37682463691202,0.534474144006942,0.602226615413269,0.540721100549759,0.0395963063709305,0.345649262302804,0.559138880528829,1.01134141765654,0.676307638861797,0.46862751739446,-0.219171884230805,0.485273389110072,0.172055981128893,0.839220512285684,0.170318698136365,0.0623835270975707,0.47687963318842,0.619727147402535,0.482084068829961,0.510134787620504,0
"129",-0.897308244108974,0.628575995390294,0.855222234871714,-1.40921464933226,0.468016476470821,-1.17974791438478,0.0175033924333196,-1.13809648460144,-0.410582695836082,0.68049294129225,-2.36931369223611,0.430027909421026,-1.65583529761809,-1.2215420000019,-1.75591956395502,-2.02994422595019,0.654508176452134,1.04062650303466,0.632014810888479,-2.40345009168514,-1.12122986074562,-1.19791157340263,-0.792575555374298,0.468219394505705,0.519412686426487,-1.86711154459466,-0.920806896101371,-1.65098340648318,-1.11663119217577,1.12592445377333,-2.95091157123616,-2.96532314428722,-2.94878449450725,0
"25",0.334106070662741,-1.81273073259174,1.35993974095572,0.293019911346425,-1.09017752713329,0.304431280189269,-1.07458202223297,0.100589866742875,0.27331604278674,-1.17628256479572,-1.07384240843864,0.430027909421026,0.169118961255806,-0.899079367192886,-0.824174683424418,-1.32188785172429,-1.96967141193153,-1.07320954156479,-1.85163686362971,-0.761250396837384,-0.935563351451418,-0.426312016287348,-0.76385579100826,-0.466956161735658,-1.61095385652381,-0.839729580083808,-0.848596089046742,-0.327228692194359,-0.593112992310194,0.372276293171823,0.197515337871453,0.0678825695453956,0.0840800115877179,0
"541",-1.844346939429,-2.47160082310868,0.493123175862794,-1.15257415431714,-1.7771265333207,-1.64121597685489,-0.920764678358299,-1.83009524081376,-0.786822687231802,-1.66337950147113,-1.56446959836818,-0.632216214786352,-0.461265052887687,-0.723166348123706,-0.887025486983408,-1.41954653004356,-0.612059368932814,-1.49662684219679,-0.529372773362764,-1.79763031125789,-0.664376464948259,-0.666006089364089,-0.918185446215322,-1.59141830561128,-0.311695276981092,-1.74250051676337,-1.2872478915043,-0.705725913315345,-0.465672563494885,0.303590967498274,-2.95091157123616,-2.96532314428722,-2.94878449450725,0
"159",0.570439157658472,0.178629151572099,-1.89698158714476,0.827685836912274,0.256423682697272,0.0544010904353436,1.03919727572367,0.205306262021104,0.480626771507588,-1.44292334733476,-1.0922718472292,0.430027909421026,-0.49955444204415,0.546950901218426,-1.32792540075237,-0.952083113071234,-1.29505196293349,-0.929499580901583,-1.31293163021501,-1.29132157434549,0.814423636426719,-0.645423564147218,-1.09768622644756,-1.04147768699158,-1.21661862624107,-1.33126080993044,0.859189559094923,-0.662208158915582,-1.43582573509848,-0.351125118509221,-2.95091157123616,-2.96532314428722,-2.94878449450725,0
"985",0.774629344704884,-0.21421485216159,-0.438267549658743,0.789424574325466,-0.131127954766093,9.37869111489886e-17,7.07799271814917e-16,0.872654362530942,0.0218456574862275,-0.0325929363254963,-0.373590253775302,-0.274414519759599,-0.886018922384522,-1.29510744147861,-0.34417079854834,-1.2434783907831,-0.630140584242051,-0.226048192656428,-0.371615882085653,-0.484032318798086,-1.34160919275178,-2.0264172382007,-0.492593336721047,-0.0850176758773224,-0.541865147935284,-0.916990696194974,-0.523435537298682,0.283897632262889,-0.00156978657733389,-2.20310834928499,0.169527695801653,0.180403493285516,0.107644457120487,1
"292",-0.820390408535044,0.310897307001086,1.04582270220522,-1.35707813666665,-0.184407310013569,-0.745657555488516,-1.08263014721668,-0.216112418900476,-1.92512573220466,2.16321637208293,1.19106643742604,0.430027909421026,0.861412961543533,1.35148499028989,1.62985424547386,1.28343648092612,1.13492649528669,2.22674938944368,1.07440047372942,1.22784287405108,1.24406974254441,1.40666994675665,1.74830636332225,2.18675571904729,1.13909375139398,1.22027776613599,1.58589809774044,1.66741498993421,1.75864946225719,1.80080503906113,0.523187408184299,0.46756699772951,0.518728417726292,1
"432",-0.192913619227444,1.39593551169907,-0.245612119284525,1.37192099223725,1.16611443292269,0.437764914370085,1.24931380940647,0.452535102183189,1.06992772446231,-0.760436191610633,-1.16752577502778,-0.7140644211539,-0.104308633602416,-0.254236342884243,-0.9203971184957,-1.66092306854904,-1.50886400551984,-0.538009922918745,-1.71629338545839,-1.30709024922478,-0.573328611121706,-0.997184480254639,-0.821354410946828,-0.641804718033691,-1.50598555440658,-0.419240905832544,-0.705767716015444,-1.52421751817918,-0.654648602910464,-1.33729516143678,0.0993791362754496,0.139377521248613,0.119576214082996,0
"287",-1.03828019301929,0.752970197456023,1.08054070978829,-1.85839833999015,0.428411213427399,-1.56629525466978,0.393670105286896,-1.55605776476354,-0.0615250668782351,1.85512575899651,2.17214839492405,0.430027909421026,1.2197682163018,0.890686683908232,2.34549941514727,1.94952100292864,2.18035845071716,1.70601572042076,1.8930071562282,2.11535347185964,0.813330997371272,1.96135963530933,2.07948440068437,1.90708205055574,1.9638490608806,2.13796846193149,1.17509760451709,2.18957451116894,1.98582373717367,-0.384522570442231,0.663064294541058,0.604032069619642,0.636938491145119,1
"983",0.559892767606561,0.891062746775573,0.420340846712753,0.668368398584133,1.05876833995905,9.37869111489886e-17,7.07799271814917e-16,1.07193826480537,1.65807400567585,-0.068702526290648,0.0711571036325211,0.0235336690817183,-0.769892760306615,-1.20155674169133,0.203047837559391,-1.08932190997847,0.154419424022896,-0.259185689651985,0.353974256499669,0.0279344787841094,-1.25416114345474,-1.04162086126252,-0.0317416988039741,-0.117796693595863,0.171784797903862,-0.396577210749522,-0.440035327921218,-1.98573848910189,0.482746867556381,-1.80233892608888,0.463970915601219,0.428911945344267,0.385989918421527,1
"87",0.954856483135064,-0.808422211516051,1.33950159136456,1.11573394303367,0.344667636557479,0.851413929562396,-1.12437945012931,1.07276135673514,-1.08228858210417,0.666333381460779,0.569446116248681,0.430027909421026,-0.910020271237816,-1.25526296925437,0.466108937000763,1.0871585822194,1.50204812053149,0.850292063223429,1.35806792951219,0.68217627699384,-1.15275108920219,1.24315297942438,0.322783599306229,0.873233423194161,1.39776770381087,0.70403281878827,-0.950869053602257,0.994546852267623,0.548854419786895,0.101315834092687,0.504985391028884,0.495937894944177,0.530183764811469,0
"262",1.18190870640533,-0.642938615909919,-2.16454727610821,0.591606016322956,-1.11329437388579,0.882842679333633,-2.07521622298975,1.57589606860128,-1.850138458699,1.39949616669117,1.69365266578911,0.430027909421026,0.373347864555763,1.39841224858394,2.63718642753238,2.40599113275592,1.45233899865158,1.2660719677546,1.01481804007923,1.52733380586039,1.52439478262982,1.62564971284716,2.59243955034462,1.30325429131486,1.21156159965162,1.33260770284871,1.39545315938398,1.99014927405634,2.58261428749736,-0.730469761220011,0.574337664729475,0.550545115037156,0.495038436465408,1
"876",-0.170096342346531,0.744863850836958,0.849923904397177,-0.931162786905157,1.09555930813334,-1.0235030891645,0.617021987680398,-1.0364427692963,-1.36989104876547,0.808336578196819,1.16781904244993,0.458259057303868,0.742935550706807,-0.779271846916933,1.04470889516981,0.606578163038549,1.32058095011279,0.79564428371818,1.42910124039678,1.11892385138588,-0.761329682571776,0.0871857353643615,1.14324615748081,0.988887032221282,1.49599610150834,0.83757387756217,-0.707833792173452,-0.184727545995014,1.21770106867795,0.133453004820677,0.26047249438796,0.298944105736339,0.311094810011932,0
"996",1.25324434630119,-0.341650654110036,-1.44885437279952,0.0113204970216026,-1.37949919958101,9.37869111489886e-17,7.07799271814917e-16,1.57211099558962,-0.871771511942761,-0.824214370653347,-0.614356238233264,-0.965457593734522,0.508901890147388,2.19874106743138,-0.584379064057265,-0.922707232891827,-0.953353253217585,-2.35864184802559,-1.17526617880136,-0.694155605773256,1.84685773744587,-1.76760772225591,-1.28671457747044,-1.10592576100324,-0.82967743784009,-1.29852467870475,1.98729496710732,0.535357831124456,-0.682731545083387,1.13285600040093,0.244849208521779,0.198926713336424,0.147262487440492,1
"64",0.918407388927911,-1.08116210847354,-1.00109695039814,0.212355776423736,-1.14083103129577,0.533663865402649,-1.36351048772462,0.78199510284167,0.0514688068935057,-0.646119063429483,-0.785575476010393,0.430027909421026,0.136656920056708,0.447683425511368,-0.726669038947716,-0.516565209906657,-0.63775944451206,-0.499449571040976,-0.586677927457119,-1.0340289992344,-0.429969832453454,-0.331688380990599,-0.681739365999379,-0.620466616825092,-0.75265542428305,-0.67115663612204,-0.0640091290405624,-0.627128015725795,-0.5068154756048,0.70562067189941,-2.95091157123616,-2.96532314428722,-2.94878449450725,0
"128",-0.402301994567538,0.831683345828304,0.672848122748614,-0.789448541155276,1.43641057517186,-0.592799334050486,0.692750595922793,-3.42589675599546e-17,1.44872790519694e-16,0.68049294129225,-2.46393132325284,0.430027909421026,-1.62067842447504,-1.33069179442646,0.603886247223785,-2.57629058193408,0.654508176452134,1.04062650303466,0.632014810888479,-2.48904354738122,-1.22325941953821,-1.63872339329524,1.19478444824053,0.468219394505705,0.44185324663915,-1.95561563430203,-1.01811365773196,-2.07927755726808,0.971918489990683,1.29606241645093,-0.138964202151932,-0.0717273919012304,-0.0785599137438574,0
"841",0.819307977863426,-0.204142506271016,-1.20122713799018,1.02356623004731,0.423326290643513,0.812063210461649,0.588306462142081,0.784394029582067,0.526259173148642,-0.324310695934512,0.00863841632632448,-0.126313776815447,0.626440614268885,0.617424431039775,-0.200729908323144,-0.6190292637615,-0.253865564717082,-0.465112023119873,-0.669901564094243,0.280593605137151,0.413963390961948,-0.929956733828416,-0.455633586835806,-0.520150146084461,-0.0507508052869587,0.318937581132088,-0.15639942434807,-1.14551041387086,-0.626326824247781,-0.692661325069435,0.364372472874072,0.411595099282263,0.271475029257784,0
"929",0.840408770374631,0.699117508106946,0.462309201260963,1.22120138974313,0.937820772808606,0.225661402449771,1.64486010256568,1.43269623782179,1.11173093394858,-0.767693233392567,0.918264477729984,0.430027909421026,0.188918813656966,-0.855328767494021,0.128431953507549,0.211940383583024,0.832829854269773,-0.936410019415438,0.873563741275246,0.747082316423506,-0.837028933196495,-0.0802480697948046,0.195692372404465,-0.535408527532866,0.745388400937571,0.362050972931912,-0.0596944283904169,0.868538904122842,0.0540607949264529,0.234275501222217,-0.136481245595567,-0.0454564127691257,-0.103389247825827,1
"319",-9.40662342921816e-16,4.55967110122239e-16,-2.49658404748151e-15,0.971251989615425,1.19135905576387,0.389940381570851,1.83481424006406,-0.445253869742084,1.29677733603396,-0.0721183125060581,0.311397928208804,0.430027909421026,-0.0499068197788954,1.04149419701078,0.167695490822821,0.298342524778805,0.095786039988243,-0.130412573298387,0.0328125137238132,0.352452126019706,1.00223860276019,-0.281375759173537,0.223800435948629,-0.305679979895866,-0.0994527817602488,0.7459578448738,1.28562487364214,-0.426360805257448,-0.112124246228389,0.447263024870468,0.428501383789932,0.385011668109012,0.332097893235823,1
"838",0.858749270166448,-2.01378199254561,-2.08549060823834,0.339786503142502,-1.17157152089954,0.825369769658248,-2.28382884854936,0.85445053966123,-2.89162689388335,-0.428344645274341,-0.595149753354661,-0.84957105805376,0.644188114409306,1.10687945552188,-0.332341460068453,-0.579453559808288,-1.13214789959537,-0.725385490184449,-1.29001260490337,-0.265607870346866,0.871489472007032,-1.05727185051057,-0.827723928941273,-0.643848672674911,-0.856883279251769,-0.24583765987574,0.279948457551407,-1.11448607583502,-0.613025073113054,-0.792853680868464,0.25938767712333,0.337524897186065,0.219030385666571,0
"14",-2.42663886561008,0.259241537623997,-0.126097016341603,-1.75038710614229,-1.01809777623594,-1.45001890763107,0.524168302097382,-1.49545265958872,0.235485896630428,0.773273868010797,1.40811726941804,0.430027909421026,3.12479716768785,0.954517414472924,1.10284480092039,0.72508870563373,0.909260616646901,0.957650637532233,1.32717667280446,1.48399073138488,0.797116540768183,1.24250955479423,0.859024031752706,1.08950846114024,1.48265221522139,1.48186173039545,0.803880635794056,1.58009785356522,1.11239841318592,0.888991587229708,0.663907321527716,0.461514828050048,0.524973477148282,0
"352",-9.40662342921816e-16,4.55967110122239e-16,-2.49658404748151e-15,1.91370824195797,-0.774809292572804,1.91701499574894,-0.621108954944466,1.65322503671104,-1.94130800059907,1.92425867361083,1.95445432012264,1.52770977784178,2.0343571189865,1.45758925395598,2.41033044796958,2.14954387653731,1.17374299018301,2.15321583636243,0.725955474085188,1.86821945276362,1.49335788343733,2.26552064754538,2.33015940310611,1.99289033812442,1.1183243160233,1.78836015478997,1.65657253598996,1.71710641281697,2.18590295659724,0.257590703515073,0.542110799459082,0.522347583641836,0.533604532762876,0
"1048",-9.40662342921816e-16,4.55967110122239e-16,-2.49658404748151e-15,6.28895025248739e-17,-3.81812468393369e-17,9.37869111489886e-17,7.07799271814917e-16,-3.42589675599546e-17,1.44872790519694e-16,0.844459717448853,-0.257962542519616,-0.368246647675107,-0.529983884428676,-0.662497733885514,-0.123020107843031,0.123391514146987,-0.723519101106984,0.431234657884732,-0.842923023659161,-0.159873275223672,-0.61199606072325,-0.158583964103349,-0.462887756916081,0.475621463893121,-0.493010164749216,-0.483469846186207,-0.344008517845785,-0.363217639968911,-0.308843033271483,0.0796328992314921,0.214529045325642,0.218384384054349,0.242585771321131,0
"923",0.223516987252594,0.396482357759473,1.21034980641413,-0.427474708625559,1.03829789607958,0.66307683341074,-1.00387316324702,0.486410647704543,-0.994526831862896,1.66450533469359,2.02348524205996,0.761206061739024,0.506281345992372,-0.235359411771407,1.69307292681327,1.0776096828816,1.65484141796654,1.65391891431456,1.85348379037014,1.7468918984495,-0.257502438164778,0.618204455097811,1.66982923849679,1.82771582476739,1.74986713783557,1.39585941768888,0.49300665114855,1.54715770022291,1.62676184671395,-1.05499217151247,0.433684739002247,0.390712817318187,0.418464543234303,0
"428",-1.68949554721209,0.453829831354572,-0.473720181178005,-2.01106242752418,0.168523059887506,-1.77443342172447,0.608793246282202,-2.12203118566795,0.401271349132373,-0.857246252465546,-0.404072782889728,-0.472575723922947,0.922373534657536,0.679643127342155,-0.621555558628565,-1.12474914547195,-0.670415644790243,-1.04426675185803,-0.242760154147596,-0.616452069862377,0.299630485987349,-0.564580338571428,-0.708200245644278,-1.07443177711614,-1.08670631493647,0.294882658589041,0.126783405604891,-1.10389793352774,-0.875722853888265,-0.0190410209866517,0.29095438610226,0.324670654091967,0.314832796765324,0
"1007",0.340169221374918,0.726594685646785,0.172295322655457,-0.112653039719758,1.41124855366656,-0.183593984306482,0.925321930834117,-0.00711818710067106,1.15303541014981,-0.908395159822042,-1.18886593244303,-5.48747290626602,-0.413790724144029,-0.0189690162859359,-1.06489104389446,-1.79592575883605,-1.75963609829443,-1.2177814736218,-1.95858364188551,-0.358320165320637,-0.226182997205564,-2.47215135273148,-1.35072415976138,-1.06971777532713,-1.65612648868809,-1.21678465352352,0.0102121875745995,-0.149179153458804,-1.06946791279647,-0.142548579078536,0.0707920522829497,0.0844333920240011,0.0486828714178713,0
"125",-2.16209159424153,-0.789338933246066,0.514504424814333,-1.64743713951027,-1.19397443772744,-1.42237341832384,-0.593477254890488,-3.42589675599546e-17,1.44872790519694e-16,0.68049294129225,-2.46741410471733,0.430027909421026,-1.41819139351194,-1.08139817312045,-1.58606040698338,-2.20336278676439,0.654508176452134,0.958071794573482,0.874188255031668,-2.64321500712819,-0.990228123301843,-1.33783186414771,-1.02029333882335,0.271625472323293,0.666398332770271,-2.01885733012528,-0.795869034753338,-1.78693040577728,-1.19102042705079,1.34521338344667,0.331162164456746,0.216147565178659,0.286880828311948,0
"982",1.1067788820629,0.112781880874676,-0.0618072264689062,0.937096858920613,0.403085353045479,9.37869111489886e-17,7.07799271814917e-16,1.34736828570759,0.311284408089912,0.0250576165828549,0.404240408667923,0.144540303435604,-0.643618500849371,-1.14743116987467,0.783017799862408,-1.03109104831268,0.562340039990586,-0.0412349609099971,0.584264582849894,0.3292497399427,-1.20356637867906,-0.994638140795747,0.728975343560557,0.316806368773082,0.676058425718104,-0.0850156226119156,-0.391782519396954,-1.94008993195277,0.916643412228095,-1.88299692321011,0.482469261079482,0.444524446747015,0.435904622288054,1
"386",0.975286102100822,-2.12085192995533,0.578393560822357,0.504959626945002,-1.68280968263009,9.37869111489886e-17,7.07799271814917e-16,0.96927858333551,-1.7067224206252,-0.68173631781994,0.065036882336166,-0.701476098801212,1.58329569109782,0.224893881429024,-0.545084437127658,0.140775667412139,0.347306463056431,-0.821762417944303,0.501104753339012,0.159006483347909,0.0579302896525526,0.610590308075382,-0.56541172969187,-0.727456334724373,0.313042839275272,0.0210248207274947,0.179042845025849,0.790196987437662,-0.682391686931807,-0.526304206006894,0.517046471686036,0.473707421492659,0.553641410733315,1
"478",-1.63874610507631,0.332947791141257,-0.930654616171622,0.353093145187848,-1.28701284856711,1.18034009843401,-0.754181542076588,-1.1237503361992,0.563534954621575,-0.885818245122954,-0.476923481636417,-0.141018021263484,0.318678610415226,0.672359311322172,-0.777652657892092,-0.415743246419233,-0.122485545777524,-0.987445436687025,-0.0957753182124908,-0.487655649559178,1.03413887546407,-1.46416925733975,-0.941501177751376,-1.0443285799778,-0.44162087875506,-0.216213034169029,0.167223847873283,0.953766748815292,-1.16055935211909,2.52042560712712,-2.95091157123616,-2.96532314428722,-2.94878449450725,0
