"","venf1.NS","venf1.EW","venf1.ATMP","cdrf1.NS","cdrf1.EW","X42039.NS","X42039.EW","X42003.NS","X42003.EW","Okeechobee","Suwanee","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg","State"
"11",3.30006863954027,3.97700413771497,15.6709109730849,3.29790588257274,2.12275470843048,0.598866068281362,2.23305739916375,2.00454828330931,9.77977914154811,53.747483250657,37110.2678571429,1218.294924,15095.9844177143,158824.666824762,1206891.74864,8882.00120777144,26946.0898999999,535.311406,4623.99522704762,76391.7415893335,66131.05472,4156.84151588572,8468.77111142855,0
"12",5.56176649456873,2.60039063037924,17.4839285714286,1.26112930185784,-4.36621140642289,0.414669279452784,1.99061728193548,6.9305523065965,0.337028995080638,53.747483250657,44008.630952381,7033.2711617143,104057.277101143,550994.581403808,60560.1628248528,59507.4842239555,58514.7794133334,3090.37672257144,31873.4001931429,265018.252650666,3318.3650862933,27849.9377720889,18390.3592441905,0
"13",-0.46309776281532,3.82384540101335,21.9190476190476,-0.302227494045535,4.14494858045148,0.414669279452784,1.99061728193548,-3.50224374777967,6.87453761828877,53.747483250657,46327.6785714286,2086.558804,43536.3872497144,351421.794978095,60560.1628248528,9690.57900415237,35656.6030500001,916.821292666667,13335.469968381,169027.415498667,3318.3650862933,4535.26183740952,11206.3609585714,0
"14",-4.95441996023507,2.41566005293589,21.8350649350649,-4.19575105606941,-2.57243191115891,-4.73480528263124,3.96386729540323,-4.27311141833701,4.5938521852289,53.747483250657,38972.0173395445,524.422519130435,13477.8076906584,176016.224814079,86928.8440304348,6271.88554402029,8838.25936594203,262.211259565217,4128.3374908323,104530.390113644,4763.22433043478,2935.28829848116,2777.7386578675,0
"15",0.261164389687948,6.26387844121658,19.7512798795408,-4.08929437708721,-3.92274173219161,-3.8025536560614,6.57158864930104,-5.45398672712786,7.72666616799166,53.747483250657,29501.0416666666,222.944655666666,6438.99760457143,98953.0070342855,137887.174339047,4221.43070399047,4133.78085333333,111.472327833333,1972.30557257143,58765.0169132856,7555.46160761904,1975.6604391619,1299.18826819048,0
"16",-5.85167938921792,1.14638241240088,22.5526915113872,-4.8370446947646,-2.72520825855307,0.0448591542344547,6.20804186030331,-5.53524904507872,6.88953019330981,53.747483250657,24238.8392857143,56.4802173333333,3445.11442325712,59222.0825116191,133351.800582857,3111.68764285716,2715.87608666667,28.2401086666667,1055.26027379047,35170.095227419,7306.94797714285,1456.29257142858,853.561055809524,0
"17",1.42770101403753,4.73342124408199,20.6095238095238,2.37095695187356,-3.01431679364011,-0.82337920437822,5.7916870000659,-1.39043370777751,8.0060889155599,53.747483250657,21051.4880952381,45.2685343333333,1792.35230857143,44053.5582057143,61026.9852304761,3030.46107060952,2260.35906333333,22.6342671666666,549.008815238095,26161.9951797143,3343.94439619047,1418.27794163809,710.398562761904,0
"18",-3.03082790691774,-2.57344698547835,22.8116243961353,-3.23266662465966,-3.85348793833319,-2.92151469707721,-3.02030730473566,-4.41670139534148,1.39091112341767,53.747483250657,17227.2321428571,62.1969662999999,1017.41251085714,30915.0315813334,36607.5781116191,2462.98144270476,2273.27860333334,34.5538701666666,311.639868190476,18359.4456419333,2005.89469104762,1152.69332601905,714.458989619048,0
"19",-1.57594269585024,-5.46442491245507,24.4159161490683,-2.24582250313649,-4.75198029407159,-4.57608594695029,-2.45840432382255,-5.87822715399098,0.467207783961643,53.747483250657,14127.2321428572,29.10958191,718.063482285714,22596.0074617143,51068.1116255239,2124.17463885714,2117.11735066667,16.17198995,219.947372952381,13419.0440539143,2798.25269180953,1016.42749074286,665.379738780952,0
"20",3.35422831916215,-0.355340373731622,23.3220779220779,-2.99768089289802,-2.14382971448802,-0.341008339023794,-2.46341401463514,1.88875806545137,2.50842347433529,53.747483250657,12959.9702380952,17.70923823,486.62926457143,16182.0044897143,34856.91892,1285.22665309524,1729.12409666667,9.83846568333333,149.057612571429,9609.9734210143,1909.96816,614.986959238096,543.439001809524,0
"21",2.38461156003193,-1.22715996873113,23.5375,-0.0729034868637025,-3.59216918652825,-3.73506448930781,-0.747138465922338,-2.32724978620335,4.41457843228263,53.747483250657,11035.3125,4.5103353,261.762016171429,8501.17362114285,17550.8874819048,1054.01661004762,1506.51275333333,2.50574183333333,80.179356304762,5048.57433444285,961.692464761906,337.876352566667,473.475436761905,0
"22",1.34650490925755,1.78443925297023,22.3733843983307,-2.24216610879964,-3.06774867371518,-4.70370964817622,-0.759448634307618,-2.30872886154683,3.08615808705665,53.747483250657,9562.02380952381,325.675359794286,231.827113314286,13472.8991521905,18173.2401801905,2426.03720480952,1636.91751666667,332.460263123333,71.0101067809524,8001.12265689049,995.793982476191,777.692300233333,514.459790952381,0
"23",0.364650816426976,3.69314423529987,27.555036780852,-2.83531258307447,-4.22511056113011,-4.59824289405363,1.16553291802076,-1.11220823718879,4.45837026327379,53.747483250657,8463.48214285714,36.9064990171429,190.479528742857,9146.51349314285,13601.4456255238,910.547351666666,1422.86020666667,37.6753844133333,58.3450808761905,5431.82098484285,745.284691809523,291.885739833333,447.184636380952,0
"24",0.552106317328667,-3.88689013763967,28.1989130434783,-1.56795233635135,-4.38624940430137,-4.63540143490619,-3.01845533328903,-3.63376220601897,1.82002958939605,53.747483250657,7659.55357142857,11.574492,132.780003485714,7147.29988137145,9240.54718095239,695.704166190476,1361.24167,11.81562725,40.6713524190476,4244.55214653144,506.331352380953,223.015447666666,427.818810571428,0
"25",2.21403294547322,-2.62933391639157,28.1790890269151,1.21525736763207,-2.78202328304944,1.49580079090213,-2.05468454451771,0.899149415014818,4.7098157119533,53.747483250657,6982.67857142857,22.0428084342857,82.564203942857,4978.15748990476,8089.60073180952,733.397535142859,1267.07847777778,22.50203361,25.2899363428571,2956.36805650476,443.265793523809,235.098462200001,398.224664444444,0
"26",3.46272572114113,-0.996721954392282,28.1007850241546,1.65722817513382,-3.70519849987849,2.06954276766892,-3.26951472896687,-0.630557715329839,4.00758096954476,53.747483250657,6617.1130952381,52.5033924571429,115.866783371428,6255.7678508381,9275.73754704761,743.36193052381,1269.45295944445,53.5972131333333,35.4907264380952,3715.0998699081,508.259591619047,238.292656233333,398.970930111111,0
"27",-2.11347313613577,-2.38329826985844,28.3,0.385675742613543,-3.54991832172683,1.04520239765601,-3.60673119079039,1.4795692420641,3.8431437352682,53.747483250657,6177.00892857143,137.974855287619,176.092066057143,5611.60717129523,7970.9870502857,761.983176190476,1415.51553666667,66.0724659123809,53.9381103238095,3332.55350408524,436.766413714285,244.261896666666,444.87631152381,0
"28",-0.230923000712946,-5.12738538907696,27.9636904761905,0.957140823963633,-3.82137055027414,-0.685656814520284,-5.55759103872292,-0.94287713612655,-4.04160323875033,53.747483250657,6062.78273809524,1289.28834409524,578.660381542856,16897.6492453334,9270.32364457143,3296.32118509525,1821.15369666667,617.405685904762,177.24732407619,10034.9718867333,507.962939428572,1056.67118363334,572.362590380953,0
"29",-1.49448161406066,2.60177377405652,26.5983799171843,-4.20260946611886,-0.260140981306785,-3.82869373895734,-1.1096644601505,-2.02829360835658,1.7912631049767,53.747483250657,6053.67559523809,1370.276499,5589.01474725715,52006.2286687619,15505.9088647619,4675.69108504764,4465.61990578946,656.188746,1711.95046312381,30884.8310820619,849.638841904762,1498.84303006667,1403.48054181955,0
"30",3.6540187281707,0.340988996521143,28.4246988518728,-0.924180938016317,-2.92034964198622,-1.01336038871114,-2.63347040817584,0.685337305194838,4.31425364947245,53.747483250657,5906.78571428571,920.15947257143,11835.5122171429,28723.6989318096,12239.1108933333,2666.309888,5838.00075908772,440.639747428572,3625.29203047619,17058.0834694095,670.636213333334,854.714291199999,1834.80023857043,0
"31",1.41629125311645,2.71358008504503,27.1740424430642,2.19540549163112,3.0489862538712,-3.44274396041492,0.492699007334386,-2.00155000906477,1.86841191767036,53.747483250657,5657.91666666667,1290.59841747619,8358.94743657142,20646.9452624762,12064.1434087619,1740.79339938095,2475.50775,668.62327652381,2560.39831390476,12261.5585308762,661.048953904762,558.030033633334,778.016721428572,0
"32",1.27612175534296,2.95281623153842,27.2059523809524,-1.54034528551875,3.45165705974239,-3.35405808406228,1.27799307803758,-0.948985559036816,3.24166642087977,53.747483250657,5839.59821428572,1291.36785909524,6160.603008,27339.8451171428,20117.8728228572,9891.98443533332,5565.99150333333,669.021902904762,1887.031552,16236.2570766429,293.385645333334,3170.98192646666,1749.31161533333,0
"33",2.9530006047934,1.49538006870736,28.0261387163561,-3.16811678099217,-1.45369878022528,-3.61755381003507,0.343221288362259,-0.494060868539254,3.09885396285329,53.747483250657,5928.15476190476,1081.83491638095,6116.82321257143,22652.5551,17979.5498971429,7980.0829795238,3744.12988666667,560.468691619047,1873.62152457143,13452.6258825,262.201769333334,2558.10136633333,1176.72653580952,0
"34",3.10761134662706,2.30996133123373,26.7060559006211,3.68183962197091,2.83860047127053,3.23773810282705,4.88161321387771,2.49892083813876,5.72434203104638,53.747483250657,5743.73511904762,1378.62953361905,5652.36027161905,37529.8546020953,17873.1596342857,3334.37525614285,6290.04618,714.229758380952,1097.54568380952,22287.7768603952,260.650244666667,1068.8698251,1976.87165657143,0
"35",-0.791670409604289,3.18207568441662,28.378042066629,1.04191541305116,-3.22230125961319,-4.09993767194643,1.71676595620167,-3.79031153065631,5.85620519405084,53.747483250657,5620.65476190476,535.459310714285,3702.03730057142,30511.1581647619,12462.22368,968.428660666666,3491.34345333334,267.729655357143,718.842194285712,18119.5981742619,181.740762,477.943928933333,1097.27937104762,0
"36",-1.98380855167335,3.97972645889115,27.5889751552795,-2.34298993369839,4.03969544982538,2.00744950024005,3.77098580388793,-4.34940535264144,5.67336237416235,53.747483250657,6205.11904761905,1396.05616428571,2732.3792188381,36072.7479226666,104114.401188571,2081.03218211906,8511.69086833333,698.028082142857,530.559071619048,21422.4479408667,1518.33501733333,1027.04178196667,2675.10284433333,0
"37",0.758250369295957,3.84512742062572,25.9079968944099,1.93245572986333,5.85605606444271,-0.304468723112656,7.94774164565217,-3.86799234395439,8.00362641165331,53.747483250657,6856.96428571429,1156.59590357143,3683.11392476191,60470.597192,124184.539977143,3593.12570478572,8121.37622666667,578.297951785714,715.167752380953,35911.5480494,1811.02454133333,1773.2980097,2552.43252838095,0
"38",-3.78845579335301,1.56344395895829,26.3526360544218,-4.49569273116916,0.476623714575298,-4.77949583497591,1.46798652071498,-5.55219931420008,-1.24671869815822,53.747483250657,6855.8630952381,2171.57620357143,12838.3820285714,102475.397836191,63919.51264,22656.2754724285,19469.1863433333,1085.78810178571,2492.88971428571,60856.8518281905,932.159559333334,11181.4424274,6118.88713647619,0
"39",-8.75702043134195,1.46771722736495,27.5306818181818,-2.59148775115801,8.26328343665713,-4.89741069894503,11.9959542957727,-10.6427334520492,0.329000511968837,53.747483250657,7582.52976190476,2984.76770000001,79576.1073333332,246888.954076191,110629.692342857,23649.1579232143,70180.8290666667,1492.38385,9094.41226666665,146619.430746191,1613.34968,11671.4549175,22056.831992381,0
"40",3.8882159317965,0.926270047893207,26.7428571428571,1.10826389522858,3.49704075038424,-3.03144809487324,1.65868811575768,-3.83184721003141,3.45531984926377,53.747483250657,12817.8273809524,2255.43312,55175.8747333335,288972.188885334,772623.888,7591.0128865,24871.1173866668,1002.41472,6305.81425523812,171611.314059733,11267.4317,3746.3560001,7816.63689295241,0
"41",3.18471179401973,1.53312404883699,25.997619047619,3.04192236305226,0.045451450231098,3.74337521076162,1.22108487889066,1.76522885031926,3.23685554656931,53.747483250657,20072.0238095238,674.293799999999,27868.7456333334,151451.191222857,411091.166628571,4428.15674390475,7879.50356,299.686133333333,2707.24957580953,89942.004598857,5995.07951333333,2185.40685346666,2476.41540457143,0
"42",2.21885572329105,3.42361453419702,25.2559523809524,2.75956571608485,3.93180563202161,1.85629316468163,6.36396310338147,0.694714522619546,8.5563672646949,53.747483250657,17629.4642857143,481.638428571428,24684.5804666666,86387.6394102855,131232.186971428,4006.61440261904,6505.01788666666,214.061523809524,2397.93067390476,51302.8481214856,1913.80272666666,1977.36509366666,2044.43419295238,0
"43",3.36847393061575,3.60839785689087,22.7023809523809,4.41704473301319,2.91977052169769,5.17991414825249,6.99498303870618,3.62333156237079,10.4317950909578,53.747483250657,14374.7023809524,232.822470854839,17606.6513516191,59998.994653111,84007.45056,2676.24036221428,3565.067422,103.476653713262,2107.83854209524,35631.4784284277,1225.108654,1320.7920061,1120.4497612,0
"44",1.79410135334248,2.72775511495343,22.3370859213251,0.85725263664435,-2.89880403923961,3.43354570802776,-0.939832488245718,-0.922281709352806,6.118542445184,53.747483250657,11210.9077380952,145.991644761905,13094.5310819048,32298.2600666667,48776.4970514286,2741.05022752381,2183.95188122222,54.9615603809524,1567.65512952381,19180.9006716667,711.323915333333,1352.77730653333,686.384876955556,0
"45",2.44099435604376,4.31859152713617,20.0386904761905,1.85751524232538,3.52909914179905,-0.788472330569549,6.48857870222511,0.478698269824435,8.07093538449165,53.747483250657,9878.73511904762,162.893866833333,18901.0257638095,98337.0576409525,31762.5500342857,5945.22888252381,3281.0033443158,61.3247498666666,2262.79885904762,58399.2243254525,463.203854666667,2934.12015353333,1031.17247964211,0
"46",1.16862063286957,2.26546662148133,22.5494047619048,-0.646909027112935,2.75482506672955,-1.69597138475968,4.47066870784408,-3.54244580029012,2.93632960516915,53.747483250657,8606.84523809524,79.023887595238,17881.6580453333,49951.7538104761,25877.1054171428,2070.57708861906,3275.62147247864,29.750169447619,2140.76187866667,29664.7443619762,377.374454,1021.88193006667,1029.48103420757,1
"47",2.14719026256721,2.05629425504853,23.1755952380952,2.70496945251594,1.8892358359494,0.364850366409609,4.78951378408149,-1.041550381896,5.0818627541456,53.747483250657,7783.92857142857,39.8862354285715,9891.29084228571,28049.772576,25268.6987428571,2282.78327209525,2209.40357166667,15.0159945142857,1475.01705542857,16657.8602232,368.501856666667,1126.61102493334,694.383979666669,0
"48",2.98978962468573,1.4150227230723,21.0505952380952,2.28622146265158,0.463528256621282,3.41331769867349,2.3489273980143,2.23532455962488,4.98745968422803,53.747483250657,7289.46428571428,19.8084527895238,6476.21397028573,21105.8476603809,22763.4709942857,2490.94799085715,2033.94854933334,8.19660115428572,965.75120609524,12534.085945481,331.967285333333,1229.3455552,639.240972647621,1
"49",0.674988536097194,3.02519806951773,21.8208333333333,-1.04831613493568,2.98811162090898,-2.78673129556455,4.78863290549137,-2.78373783207868,6.33110161720344,53.747483250657,6814.7619047619,25.5961117428571,4172.72319542858,17256.6776154285,20276.0423771429,1432.9698942,1909.64369666667,10.5914945142857,622.248195809525,10248.1873197286,295.692284666667,349.0567691,600.173733238095,1
"50",3.68465214844186,3.69450561080208,19.5196428571429,4.75191960181298,1.01697185469136,7.05544916470831,3.80500173878752,6.80266977610693,4.19522755897098,53.747483250657,6475.08928571428,70.2530537619047,2450.48530628572,13168.9890961904,17502.61408,1584.5656528,1858.02453,29.0702291428571,365.423247428572,7820.64022269046,255.246455333334,385.983941066666,583.950566571428,1
"51",1.96160365314228,2.57481330306113,19.0630952380952,2.7018097546268,1.06020716963583,-3.1912490320959,5.81660002013937,-0.0577099831183384,6.61581973044971,53.747483250657,6209.33035714286,47.0545153619047,1538.734912,12165.0675179047,15370.35904,1240.789082,1830.03219333333,19.4708339428571,229.460469333333,7224.44339860475,224.151069333334,302.243494333333,575.152975047619,1
"52",2.67637265361648,2.78956928218049,18.8794047619048,3.05334665522373,2.1359908403988,4.36583832756287,4.6367954305492,3.64580215394831,4.65540781769444,53.747483250657,6035.22321428571,98.4270477571429,1213.835028,11306.2670113334,18956.4794971429,1130.3305546,1774.81443333333,22.0359062142857,206.434528571429,6714.42932418335,276.448659333334,275.336929966667,557.798821904762,1
"53",4.78406353625399,1.97605759774808,14.0232142857143,4.25136308699039,0.361660107862469,5.05511277705291,5.30215377348412,6.09433426614858,5.21597252642432,53.747483250657,6055.16369047619,100.002422585714,507.7096052,17896.3001906666,46284.6186514285,2730.88635039999,2107.97338400001,22.3886020714286,86.3451709523809,10628.0386509667,674.984022,665.215905866665,662.505920685717,1
"54",1.92935468660572,3.44212323760498,14.9639233954451,1.90102531746438,1.97591953342569,-2.85854028445034,6.75309172241514,-0.50462092200342,7.98362815899925,53.747483250657,6300.65476190476,40.609662247619,842.424799999998,19252.9075129524,67804.5776,2171.43841200001,2267.46776,9.09171542857143,143.269523809524,11433.6842258524,988.816756666668,528.940126000002,712.632724571428,1
"55",-0.708858395037594,2.69832457355352,19.0380952380952,-0.748896697710917,2.89026703473504,-3.40231625021294,4.11951047850549,-3.08407654829153,4.03039661128755,53.747483250657,6500.27529761905,55.0901237095239,1735.64286,16142.4300761905,65390.3681371429,1562.84666719999,2093.14245999999,12.3336097857143,295.177357142857,9586.47144619049,953.609535333334,380.693418933332,657.844773142855,1
"56",2.30934099474162,4.00993748685236,19.0869047619048,0.894242104353857,3.53262142164815,-3.93850387573574,6.64074202043157,-1.34658453976946,8.27749343137113,53.747483250657,6646.54761904762,137.455688671428,4466.09030000001,30959.1619657143,84578.6408685713,3370.7221444,2959.54215066667,30.7736616428571,759.539166666669,18385.6532617143,1233.43851266667,821.073342866667,930.141818780952,1
"57",-1.47847142345188,3.40210304627349,20.4004658385093,-0.389918500311974,4.44782255514411,-5.44523776202587,3.0637123684875,-3.07424900273318,5.88713196829813,53.747483250657,8146.3244047619,31.6436026190477,10035.509316,32034.7284190476,173424.218971429,2087.92155,3493.29023333333,13.0701836904762,1706.71927142857,19024.3976790476,2529.10319333334,508.596275000001,1097.89121619048,0
"58",-0.939658774467712,-3.20373149364469,20.522619047619,0.234405510536281,-3.10485465652572,-3.55663206931546,-0.0116467183885384,-0.539845387653698,3.60799899842885,53.747483250657,9464.07738095238,33.5044209047619,3972.05484380953,23215.7088310476,33048.2675961905,1449.4431926,2561.34305,13.8387825476191,1254.33310857143,13787.0648199476,2796.39187352381,353.069495633333,804.99353,1
"59",2.40829405407304,3.76393230942792,16.6678571428571,2.2040035919567,3.10795355880223,-1.94664477235718,6.5259708529075,0.523409391767081,7.75915192882111,53.747483250657,9638.29613095238,44.7856317619048,1812.93255428571,25732.6593977143,22478.8871542857,1218.0577708,2038.70341200001,18.4984131190476,572.505017142857,15281.8010291143,1902.05968228571,296.706380066667,640.735358057145,1
"60",4.80161291082613,-0.558013340576408,15.335119047619,1.3919248882912,-3.9803043706648,4.54339103533022,-5.15183589537019,5.16494773598741,-1.33908992352796,53.747483250657,9091.91964285714,54.9871803428571,1125.03657714286,15889.8863582857,18638.1851809524,1152.7167548,1626.68217333333,22.7120962285714,355.274708571429,9436.49383258571,1577.07720761905,280.789978733333,511.242968761905,1
"61",-1.64070006934213,-4.46018250736604,17.1625,-1.0507478652283,-3.81508958158978,-1.92511680784535,-5.56323403713058,4.34053652434531,2.3106724823841,53.747483250657,8787.70833333333,81.5306828809524,895.737918095237,11461.8400161904,20326.2709866667,1121.035565,1514.50635,26.6827689428572,282.864605714285,6806.81914169046,1719.91523733334,273.072765833333,475.98771,0
"62",2.74073964905913,4.15685169303262,16.8268374741201,5.20199301003652,-0.410210674501397,2.47895918878187,7.41944270848736,-0.277223481315333,7.1011383737538,53.747483250657,8142.67857142857,66.3573868571429,824.802648571429,9285.42593790475,18220.1078552381,1085.07314472381,1433.95095333333,21.7169629714286,260.463994285714,5514.31663010475,1541.70143390476,207.075027619047,450.670299619048,0
"63",6.14771352797089,0.60522168826935,17.3245600414078,3.6601572481689,-2.71092326113206,2.99252011698771,6.25352735186238,-1.57633913894252,7.84843917252547,53.747483250657,7398.58630952381,98.0690425,803.34593047619,8333.94269085715,15630.9207946667,1356.7499176,1414.60114,32.095323,253.688188571428,4949.26124895715,1322.61637493334,258.92174,444.588929714286,0
"64",3.73120913502079,-0.848055590479797,18.0996118012422,1.0016561076669,-2.92931204717957,2.3098780144092,-3.14236591735415,3.10736477028814,4.0297710787145,53.747483250657,6852.05357142857,53.9675227142857,872.041138857142,7532.11861982855,16174.8595542857,828.300616133334,1397.93552333333,17.6620983428571,15.7124529523809,4473.08365205856,1368.64196228571,158.072636666667,439.35116447619,0
"65",3.09472965709147,2.15032130088138,19.1291666666667,3.0249713119051,1.86137860800945,-0.187256934903352,5.9807389830814,1.92437634205376,5.3387639668882,53.747483250657,6199.62797619048,43.5195716214286,820.216338285714,5542.34748099047,11011.6484053333,575.105106171429,1228.32969,14.2427688942857,14.7786727619048,3291.42239555048,931.754865066666,109.752882857143,386.046474,0
"66",-2.47589865885922,2.20953661108107,22.0744047619047,-3.63202074388803,-1.68292712185831,-0.810573251661048,3.21793368613155,-2.3218004986378,4.99181326923728,53.747483250657,5615.74792960663,11.8911828700621,719.495151552795,3962.31192992132,8625.48283418634,484.422019844307,1122.97529144928,4.95465952919255,12.9638766045549,2353.08996215611,729.848547508075,92.4469503519669,352.935091598344,0
"67",-2.78693489464797,-4.21278044998205,22.7880952380952,-1.82638563553622,-3.97719459184293,-4.18288327438759,-1.580240798814,-3.17007723848405,3.22229153548948,53.747483250657,5124.83630952381,44.1520602171429,515.628701714286,2936.90388038096,6864.61933485715,430.235851714286,1051.88063,18.3966917571429,9.29060723809524,1744.13301198095,580.852405257143,82.1060785714285,330.591055142857,0
"68",5.19248717228398,0.991536861233909,19.8285714285714,0.24538179480256,-4.28106862193945,1.90814688985342,-5.865273836867,6.23954102907073,3.97402759429765,53.747483250657,4667.08333333333,67.4324139428572,351.08028257143,2461.83225257143,4435.12554209524,425.139704186666,1033.62219333333,28.0968391428572,6.32577085714288,1462.00321037143,375.279853561905,81.1335313333333,324.852689333333,0
"69",1.5513024343711,-3.32102039440623,23.5666666666666,-2.38914648550642,-2.58454346309538,-4.08428768328792,1.06017921219922,-3.25425116604945,4.46049580401703,53.747483250657,4307.97619047619,41.4611046,239.476188914286,2212.23651580953,3269.24198095237,352.535058171429,949.881156666666,17.27546025,33.6454149714286,1313.77630820953,276.628167619047,67.2776828571429,298.534077809523,0
"70",5.06432194085833,1.61067561364854,20.4267857142857,-1.40273258642262,4.14339936669918,4.06438955139216,5.74153836539403,1.20235027692045,6.58215699249374,53.747483250657,4128.15476190476,11.7206725638889,126.040099428571,6543.9106743619,2843.18875657143,336.68135832381,1004.00754,2.88508863111111,17.7081131428572,3886.2186504819,240.577510171429,64.2521676190477,315.545226857143,0
"71",-2.67269743094053,3.0365851002949,23.9231366459627,-3.82125712718422,-0.954608105547727,-2.85031291734913,3.60519074404816,-2.90246891195575,5.30016949390394,53.747483250657,4003.27380952381,8.43659446190476,52.6798668,4911.66711521905,3201.57831314285,340.63388555871,923.865096666666,2.07670017523809,7.4013036,2916.88155568905,270.902780342857,65.0064667096775,290.357601809523,0
"72",4.45813124314501,-2.43814722481825,24.1233954451346,3.16541164627954,-2.93579962938655,3.40152013855499,2.03482258146698,0.19553267043663,4.61371559229962,53.747483250657,3888.31101190476,10.0503992333333,16.5708059523809,5123.05522971429,3149.252912,859.251763433334,1174.64575666667,2.47394442666667,2.32812976190476,3042.41817651429,266.4752464,163.979344166667,369.174380666666,0
"73",3.82404024717712,-0.652729456769957,24.5434523809524,-3.58494594918947,-2.91929321463648,-1.93133114381098,-3.09988378820715,-1.34745864008859,2.61188249670631,53.747483250657,3760.29761904762,31.0441039380952,60.8785917142856,5173.77837192381,3041.70975085715,567.68242451111,1218.30082333333,7.64162558476188,12.5782214285714,3072.54102370381,257.375440457143,108.336340555555,382.89454447619,0
